card_id,customer_id,card1,card2,card3,network,card5,card_type
C12338-K1,C12338,15818,554.0,150.0,mastercard,224.0,debit
C01142-K1,C01142,16802,555.0,150.0,visa,226.0,debit
C07779-K1,C07779,23123,569.0,117.0,visa,226.0,debit
C10741-K1,C10741,15030,302.0,150.0,visa,226.0,debit
C08290-K2,C08290,13596,407.0,185.0,visa,226.0,credit
C04375-K1,C04375,13131,,143.0,visa,,debit
C07478-K1,C07478,13905,399.0,150.0,american express,131.0,credit
C02909-K1,C02909,20705,555.0,197.0,visa,137.0,debit
C07060-K1,C07060,22178,555.0,102.0,mastercard,224.0,debit
C03600-K1,C03600,22255,321.0,150.0,visa,226.0,debit
C09574-K1,C09574,19368,517.0,150.0,mastercard,224.0,debit
C07979-K1,C07979,19391,478.0,150.0,visa,166.0,debit
C01212-K1,C01212,18234,555.0,102.0,visa,138.0,debit
C03315-K3,C03315,17782,555.0,109.0,mastercard,102.0,credit
C06952-K1,C06952,18730,321.0,150.0,visa,226.0,debit
C06884-K2,C06884,14240,512.0,150.0,mastercard,117.0,debit
C09220-K1,C09220,23351,555.0,150.0,visa,226.0,credit
C07236-K1,C07236,10371,555.0,150.0,visa,226.0,debit
C13325-K1,C13325,13405,555.0,150.0,visa,226.0,credit
C04858-K1,C04858,15764,360.0,150.0,visa,166.0,debit
C08244-K1,C08244,21878,555.0,150.0,mastercard,195.0,debit
C05716-K1,C05716,11910,390.0,150.0,mastercard,224.0,debit
C05494-K1,C05494,11502,399.0,150.0,american express,223.0,credit
C03596-K1,C03596,21196,439.0,144.0,mastercard,224.0,credit
C07697-K1,C07697,23408,555.0,150.0,visa,226.0,debit
C02475-K1,C02475,16455,367.0,150.0,mastercard,195.0,credit
C06478-K1,C06478,15616,555.0,150.0,mastercard,102.0,credit
C03758-K1,C03758,12022,399.0,150.0,american express,223.0,credit
C12149-K1,C12149,18897,555.0,150.0,visa,226.0,debit
C05082-K1,C05082,16305,543.0,150.0,mastercard,224.0,debit
C10435-K1,C10435,10728,514.0,150.0,mastercard,195.0,credit
C06445-K1,C06445,14101,527.0,150.0,mastercard,219.0,credit
C03467-K1,C03467,16092,399.0,150.0,american express,118.0,credit
C05148-K1,C05148,18254,555.0,150.0,visa,226.0,debit
C01078-K1,C01078,19177,481.0,150.0,visa,226.0,credit
C11612-K1,C11612,19719,,150.0,visa,166.0,debit
C13501-K1,C13501,22017,555.0,150.0,visa,226.0,debit
C01231-K1,C01231,19227,543.0,150.0,mastercard,224.0,debit
C12941-K1,C12941,18477,555.0,150.0,visa,226.0,debit
C02693-K1,C02693,13472,555.0,150.0,visa,226.0,debit
C07910-K1,C07910,21205,277.0,144.0,visa,102.0,credit
C04295-K1,C04295,12101,162.0,150.0,visa,226.0,credit
C02946-K1,C02946,22153,555.0,150.0,visa,226.0,debit
C01174-K1,C01174,14444,399.0,150.0,american express,150.0,credit
C04580-K1,C04580,20040,555.0,150.0,mastercard,195.0,debit
C07837-K1,C07837,13863,555.0,150.0,visa,226.0,debit
C03000-K1,C03000,23018,555.0,150.0,visa,226.0,debit
C01502-K1,C01502,12269,360.0,150.0,mastercard,126.0,debit
C11007-K1,C11007,23196,555.0,229.0,visa,226.0,credit
C03810-K1,C03810,11858,399.0,150.0,american express,137.0,credit
C11810-K1,C11810,11099,567.0,150.0,mastercard,166.0,debit
C07303-K1,C07303,22622,555.0,138.0,mastercard,224.0,credit
C04449-K1,C04449,17582,277.0,144.0,visa,226.0,debit
C02436-K1,C02436,17578,555.0,127.0,visa,137.0,debit
C10212-K1,C10212,20983,583.0,150.0,visa,226.0,credit
C11475-K1,C11475,17746,514.0,150.0,mastercard,159.0,credit
C02158-K1,C02158,15036,555.0,150.0,mastercard,195.0,debit
C04213-K1,C04213,21893,555.0,150.0,visa,226.0,debit
C07521-K1,C07521,14395,555.0,146.0,mastercard,166.0,debit
C06086-K1,C06086,12763,463.0,144.0,visa,226.0,credit
C11331-K1,C11331,11038,275.0,150.0,mastercard,117.0,debit
C05778-K1,C05778,20962,555.0,185.0,visa,226.0,debit
C05992-K1,C05992,18651,399.0,150.0,american express,236.0,credit
C02619-K1,C02619,14209,174.0,150.0,mastercard,,credit
C09950-K1,C09950,16611,555.0,150.0,visa,226.0,debit
C10588-K1,C10588,19132,399.0,150.0,american express,150.0,credit
C11390-K1,C11390,10266,555.0,150.0,visa,226.0,debit
C11485-K1,C11485,13038,199.0,150.0,mastercard,224.0,credit
C12590-K1,C12590,12746,399.0,150.0,american express,236.0,credit
C05248-K1,C05248,18956,225.0,150.0,mastercard,224.0,debit
C01451-K1,C01451,15631,555.0,150.0,visa,226.0,debit
C01414-K1,C01414,21881,393.0,150.0,mastercard,219.0,credit
C12507-K1,C12507,21863,302.0,150.0,visa,226.0,debit
C07775-K1,C07775,14178,187.0,144.0,visa,137.0,credit
C01611-K1,C01611,20105,399.0,150.0,american express,104.0,credit
C07826-K1,C07826,21609,555.0,150.0,visa,226.0,debit
C01834-K1,C01834,10516,399.0,150.0,american express,133.0,credit
C07959-K1,C07959,19982,554.0,150.0,mastercard,137.0,credit
C01334-K1,C01334,11410,543.0,150.0,mastercard,224.0,debit
C02096-K1,C02096,20211,302.0,150.0,visa,226.0,debit
C01850-K1,C01850,16939,555.0,150.0,visa,226.0,debit
C10453-K1,C10453,11057,555.0,146.0,visa,226.0,credit
C04890-K1,C04890,14821,555.0,215.0,visa,226.0,debit
C00200-K1,C00200,15139,555.0,150.0,visa,226.0,debit
C03501-K1,C03501,14150,555.0,150.0,visa,195.0,debit
C04411-K1,C04411,21412,555.0,150.0,mastercard,224.0,debit
C02774-K1,C02774,18729,214.0,150.0,visa,226.0,debit
C06367-K1,C06367,14902,555.0,150.0,visa,226.0,debit
C11397-K1,C11397,11497,555.0,150.0,visa,195.0,debit
C11118-K1,C11118,19695,399.0,150.0,american express,137.0,credit
C05709-K1,C05709,20230,555.0,150.0,visa,226.0,debit
C09508-K1,C09508,12034,321.0,150.0,visa,226.0,debit
C06165-K1,C06165,14637,390.0,150.0,mastercard,224.0,debit
C12648-K1,C12648,14375,555.0,150.0,visa,226.0,debit
C03702-K1,C03702,21134,555.0,150.0,visa,226.0,debit
C13189-K1,C13189,10607,399.0,150.0,american express,132.0,credit
C13338-K1,C13338,13780,555.0,117.0,mastercard,224.0,credit
C13193-K1,C13193,10177,566.0,150.0,visa,226.0,credit
C05887-K1,C05887,15425,480.0,150.0,mastercard,117.0,debit
C04101-K1,C04101,22387,555.0,150.0,visa,226.0,debit
C02356-K1,C02356,11897,555.0,212.0,visa,226.0,credit
C11586-K1,C11586,13061,399.0,150.0,american express,137.0,credit
C08929-K1,C08929,12682,555.0,197.0,visa,137.0,credit
C13019-K1,C13019,16056,399.0,150.0,american express,236.0,credit
C02244-K1,C02244,19924,548.0,150.0,visa,226.0,credit
C09882-K1,C09882,16843,399.0,150.0,american express,150.0,credit
C10566-K1,C10566,19915,569.0,117.0,mastercard,224.0,credit
C00976-K1,C00976,22737,225.0,150.0,mastercard,224.0,debit
C07101-K1,C07101,11731,555.0,146.0,mastercard,137.0,credit
C01180-K1,C01180,11349,555.0,150.0,visa,226.0,debit
C03003-K1,C03003,15668,555.0,150.0,visa,226.0,credit
C01874-K1,C01874,16450,555.0,150.0,visa,226.0,debit
C11630-K1,C11630,12941,555.0,117.0,mastercard,224.0,debit
C08728-K1,C08728,20072,555.0,102.0,visa,226.0,credit
C05832-K1,C05832,23080,555.0,150.0,visa,226.0,debit
C02508-K1,C02508,18994,543.0,150.0,mastercard,224.0,debit
C01025-K2,C01025,12508,512.0,150.0,mastercard,117.0,debit
C02827-K1,C02827,20908,399.0,150.0,american express,223.0,credit
C08449-K3,C08449,22939,555.0,159.0,visa,,credit
C12279-K1,C12279,14136,555.0,150.0,visa,226.0,debit
C09507-K1,C09507,17828,555.0,150.0,mastercard,102.0,credit
C06371-K1,C06371,20179,225.0,150.0,mastercard,117.0,debit
C05543-K1,C05543,21224,399.0,150.0,american express,223.0,credit
C05080-K1,C05080,19078,310.0,150.0,mastercard,224.0,debit
C07094-K1,C07094,18224,512.0,150.0,mastercard,117.0,debit
C06470-K1,C06470,17170,399.0,150.0,american express,198.0,credit
C12823-K1,C12823,10183,555.0,150.0,mastercard,117.0,debit
C12673-K1,C12673,23434,399.0,150.0,american express,185.0,credit
C00870-K1,C00870,22937,350.0,150.0,visa,195.0,credit
C10813-K1,C10813,12390,399.0,150.0,american express,132.0,credit
C08738-K1,C08738,11244,554.0,150.0,visa,226.0,debit
C01330-K1,C01330,12774,399.0,150.0,american express,146.0,credit
C11236-K1,C11236,22286,555.0,150.0,visa,226.0,debit
C02940-K1,C02940,12605,555.0,210.0,mastercard,137.0,debit
C01447-K1,C01447,17045,321.0,150.0,visa,226.0,debit
C13480-K1,C13480,22730,277.0,144.0,visa,226.0,debit
C00610-K1,C00610,13899,399.0,150.0,american express,223.0,credit
C13539-K1,C13539,12406,555.0,150.0,visa,226.0,debit
C05174-K1,C05174,19377,399.0,150.0,american express,118.0,credit
C11575-K1,C11575,10086,215.0,150.0,mastercard,203.0,credit
C06496-K2,C06496,15677,512.0,150.0,mastercard,224.0,debit
C03403-K1,C03403,16423,512.0,150.0,mastercard,195.0,debit
C10542-K1,C10542,12118,181.0,150.0,visa,226.0,credit
C10331-K1,C10331,22630,480.0,150.0,mastercard,117.0,debit
C07321-K1,C07321,14221,555.0,150.0,visa,226.0,debit
C08176-K1,C08176,12112,555.0,150.0,visa,226.0,debit
C07852-K1,C07852,17720,399.0,150.0,american express,185.0,credit
C12944-K1,C12944,17858,555.0,185.0,mastercard,190.0,credit
C06255-K1,C06255,13970,390.0,150.0,mastercard,224.0,debit
C09349-K1,C09349,18194,302.0,150.0,visa,226.0,debit
C03770-K1,C03770,17712,369.0,150.0,mastercard,224.0,debit
C09860-K1,C09860,11977,167.0,150.0,visa,226.0,credit
C10878-K1,C10878,17850,520.0,150.0,american express,190.0,credit
C10631-K1,C10631,10239,274.0,185.0,visa,226.0,credit
C13087-K1,C13087,22527,543.0,150.0,mastercard,224.0,debit
C04901-K1,C04901,20628,520.0,150.0,american express,190.0,credit
C08789-K1,C08789,12266,399.0,150.0,american express,150.0,credit
C09897-K2,C09897,15560,555.0,150.0,visa,226.0,debit
C00167-K2,C00167,17909,546.0,147.0,mastercard,225.0,debit
C07242-K1,C07242,19818,399.0,150.0,american express,119.0,credit
C12053-K1,C12053,17819,555.0,150.0,visa,226.0,debit
C12429-K1,C12429,16777,295.0,150.0,visa,226.0,credit
C00702-K1,C00702,12175,543.0,150.0,mastercard,224.0,debit
C00171-K1,C00171,22269,399.0,150.0,american express,223.0,credit
C08283-K1,C08283,23451,555.0,150.0,mastercard,102.0,credit
C10495-K1,C10495,10429,399.0,150.0,american express,198.0,credit
C10942-K2,C10942,15198,543.0,150.0,mastercard,224.0,debit
C01488-K2,C01488,17454,480.0,150.0,mastercard,117.0,debit
C03643-K1,C03643,14473,390.0,150.0,mastercard,195.0,debit
C09805-K1,C09805,13623,399.0,150.0,american express,137.0,credit
C10517-K1,C10517,18126,555.0,150.0,american express,120.0,credit
C04781-K1,C04781,12113,143.0,150.0,visa,226.0,debit
C06846-K1,C06846,12624,519.0,150.0,mastercard,117.0,debit
C12911-K1,C12911,16884,517.0,150.0,mastercard,224.0,debit
C08014-K1,C08014,14891,555.0,150.0,visa,226.0,debit
C05809-K1,C05809,15408,555.0,150.0,visa,195.0,credit
C10243-K1,C10243,23441,555.0,150.0,visa,226.0,debit
C02615-K1,C02615,12348,399.0,150.0,american express,132.0,credit
C03737-K1,C03737,10908,555.0,150.0,visa,226.0,credit
C11322-K1,C11322,23412,399.0,150.0,american express,137.0,credit
C06145-K1,C06145,14980,310.0,150.0,mastercard,117.0,debit
C06838-K1,C06838,11764,411.0,150.0,visa,226.0,credit
C07252-K1,C07252,22637,555.0,150.0,visa,195.0,debit
C09048-K2,C09048,21748,512.0,150.0,mastercard,224.0,debit
C09576-K1,C09576,15543,554.0,150.0,visa,226.0,credit
C05843-K1,C05843,12501,310.0,150.0,mastercard,224.0,debit
C06512-K1,C06512,12869,555.0,150.0,visa,226.0,credit
C06211-K1,C06211,21304,,144.0,visa,147.0,credit
C07933-K1,C07933,22473,555.0,150.0,visa,226.0,debit
C08005-K1,C08005,20107,555.0,190.0,visa,226.0,debit
C11004-K1,C11004,12047,555.0,150.0,visa,226.0,debit
C09956-K1,C09956,22105,399.0,150.0,american express,150.0,credit
C00632-K1,C00632,22946,555.0,150.0,visa,226.0,credit
C11034-K1,C11034,10740,209.0,150.0,mastercard,197.0,credit
C00258-K1,C00258,11499,555.0,149.0,visa,138.0,debit
C11684-K1,C11684,12488,463.0,144.0,visa,137.0,credit
C07666-K1,C07666,21947,480.0,150.0,mastercard,102.0,credit
C01940-K1,C01940,11022,372.0,150.0,mastercard,102.0,credit
C00435-K1,C00435,10485,399.0,150.0,american express,131.0,credit
C13341-K1,C13341,20099,321.0,150.0,visa,226.0,debit
C05068-K1,C05068,15273,478.0,150.0,visa,226.0,credit
C11532-K1,C11532,20106,532.0,150.0,mastercard,224.0,debit
C01746-K1,C01746,19799,343.0,150.0,visa,166.0,debit
C01944-K1,C01944,12194,399.0,150.0,american express,237.0,credit
C01094-K1,C01094,19411,111.0,150.0,visa,195.0,debit
C04616-K1,C04616,17256,138.0,200.0,visa,226.0,debit
C03077-K1,C03077,18072,514.0,150.0,mastercard,195.0,debit
C02852-K1,C02852,16385,555.0,106.0,mastercard,224.0,debit
C03037-K1,C03037,21820,555.0,150.0,mastercard,212.0,credit
C12945-K1,C12945,10818,555.0,150.0,visa,226.0,credit
C06563-K1,C06563,11426,406.0,117.0,mastercard,166.0,debit
C01958-K1,C01958,17771,396.0,150.0,mastercard,224.0,credit
C11606-K1,C11606,21066,399.0,150.0,american express,137.0,credit
C13453-K1,C13453,19097,399.0,150.0,american express,223.0,credit
C03888-K1,C03888,21170,555.0,198.0,mastercard,137.0,credit
C09050-K1,C09050,17294,562.0,150.0,mastercard,195.0,debit
C01033-K1,C01033,19218,399.0,150.0,american express,146.0,credit
C09099-K1,C09099,18107,555.0,150.0,visa,226.0,debit
C04129-K1,C04129,23502,399.0,150.0,american express,188.0,credit
C04409-K1,C04409,15875,555.0,150.0,visa,226.0,debit
C06151-K1,C06151,21451,225.0,150.0,mastercard,224.0,debit
C02130-K1,C02130,16972,520.0,150.0,american express,190.0,credit
C11762-K1,C11762,10945,381.0,150.0,visa,226.0,debit
C05922-K3,C05922,12154,408.0,185.0,mastercard,,credit
C10285-K1,C10285,10428,512.0,150.0,mastercard,195.0,credit
C04460-K1,C04460,16231,321.0,150.0,visa,195.0,credit
C06862-K1,C06862,15128,321.0,150.0,visa,226.0,debit
C01156-K1,C01156,11600,512.0,150.0,visa,226.0,debit
C08855-K1,C08855,17685,399.0,150.0,american express,137.0,credit
C03950-K2,C03950,15297,514.0,150.0,mastercard,195.0,credit
C07593-K1,C07593,10097,343.0,150.0,visa,226.0,credit
C02366-K1,C02366,18081,399.0,150.0,american express,137.0,credit
C00277-K1,C00277,13154,555.0,121.0,mastercard,102.0,credit
C07412-K1,C07412,15467,555.0,119.0,visa,137.0,credit
C06380-K1,C06380,17410,151.0,150.0,visa,226.0,debit
C00132-K1,C00132,21544,567.0,150.0,visa,195.0,credit
C09638-K1,C09638,12593,555.0,150.0,visa,226.0,debit
C11688-K1,C11688,13233,555.0,100.0,mastercard,211.0,debit
C03020-K1,C03020,20220,520.0,150.0,american express,190.0,credit
C13274-K1,C13274,11230,418.0,150.0,visa,166.0,debit
C01348-K1,C01348,18039,555.0,150.0,mastercard,224.0,debit
C12369-K2,C12369,14730,213.0,117.0,mastercard,166.0,debit
C08001-K1,C08001,19445,555.0,162.0,mastercard,224.0,debit
C08044-K1,C08044,13975,555.0,150.0,american express,215.0,debit
C05450-K1,C05450,22071,543.0,150.0,mastercard,224.0,debit
C02942-K1,C02942,20522,399.0,150.0,american express,118.0,credit
C12203-K1,C12203,18971,399.0,150.0,american express,137.0,credit
C03214-K1,C03214,20227,,150.0,visa,,credit
C02627-K1,C02627,16130,489.0,150.0,mastercard,219.0,credit
C01076-K1,C01076,14138,555.0,138.0,mastercard,224.0,credit
C00134-K1,C00134,16055,216.0,150.0,visa,226.0,credit
C13181-K1,C13181,15358,399.0,150.0,american express,146.0,credit
C02755-K1,C02755,15762,277.0,144.0,visa,226.0,credit
C03001-K1,C03001,22792,555.0,162.0,visa,102.0,credit
C08251-K1,C08251,17037,381.0,150.0,mastercard,203.0,credit
C11497-K1,C11497,19361,399.0,150.0,american express,137.0,credit
C06837-K1,C06837,16675,555.0,150.0,visa,226.0,debit
C06133-K1,C06133,11688,555.0,150.0,visa,226.0,credit
C05685-K1,C05685,10037,360.0,150.0,visa,166.0,debit
C05776-K1,C05776,17387,321.0,150.0,visa,195.0,debit
C00665-K1,C00665,18322,555.0,150.0,visa,226.0,credit
C01513-K1,C01513,15188,555.0,150.0,visa,226.0,credit
C07367-K1,C07367,15136,555.0,150.0,mastercard,224.0,debit
C13494-K1,C13494,14765,,150.0,visa,226.0,debit
C06432-K1,C06432,16169,399.0,150.0,american express,150.0,credit
C04649-K1,C04649,21924,555.0,150.0,visa,226.0,credit
C11635-K1,C11635,21209,555.0,150.0,visa,226.0,debit
C03635-K1,C03635,21094,543.0,150.0,mastercard,195.0,debit
C03258-K1,C03258,11870,480.0,150.0,mastercard,117.0,debit
C08821-K1,C08821,12270,574.0,150.0,visa,195.0,debit
C06051-K1,C06051,16538,555.0,134.0,visa,137.0,credit
C04743-K1,C04743,12213,545.0,185.0,visa,102.0,credit
C09644-K1,C09644,13838,225.0,150.0,mastercard,224.0,debit
C00866-K1,C00866,18493,583.0,150.0,visa,195.0,credit
C12538-K1,C12538,17641,555.0,150.0,visa,226.0,debit
C05336-K1,C05336,17597,361.0,150.0,visa,195.0,debit
C11348-K1,C11348,14401,399.0,150.0,american express,185.0,credit
C08035-K1,C08035,13833,555.0,150.0,visa,226.0,debit
C03472-K1,C03472,18331,111.0,150.0,visa,195.0,debit
C07507-K1,C07507,15308,555.0,150.0,visa,226.0,credit
C00737-K1,C00737,19469,399.0,150.0,american express,146.0,credit
C06239-K1,C06239,12916,512.0,150.0,mastercard,195.0,debit
C12806-K1,C12806,13601,345.0,150.0,mastercard,100.0,debit
C07950-K1,C07950,10659,543.0,150.0,mastercard,224.0,debit
C06129-K1,C06129,10457,555.0,106.0,visa,137.0,debit
C07907-K1,C07907,21532,555.0,150.0,visa,226.0,debit
C03452-K1,C03452,19746,555.0,150.0,visa,226.0,debit
C10190-K1,C10190,13511,554.0,150.0,mastercard,224.0,debit
C05521-K1,C05521,18013,555.0,150.0,visa,226.0,credit
C00878-K1,C00878,19593,555.0,150.0,visa,226.0,credit
C06750-K1,C06750,17849,216.0,150.0,mastercard,102.0,credit
C03578-K1,C03578,18316,521.0,150.0,visa,226.0,credit
C12837-K1,C12837,16166,555.0,185.0,visa,226.0,debit
C02501-K1,C02501,18347,429.0,150.0,visa,226.0,credit
C05305-K1,C05305,14272,111.0,150.0,visa,226.0,debit
C02797-K1,C02797,18630,555.0,106.0,visa,226.0,debit
C05807-K1,C05807,14871,399.0,150.0,american express,223.0,credit
C02739-K1,C02739,19115,555.0,150.0,visa,226.0,debit
C12872-K1,C12872,12654,555.0,150.0,visa,226.0,debit
C02853-K1,C02853,11783,,150.0,visa,226.0,debit
C05616-K1,C05616,10618,555.0,150.0,visa,226.0,debit
C01799-K2,C01799,11883,555.0,185.0,visa,137.0,credit
C03679-K1,C03679,13011,555.0,150.0,visa,226.0,credit
C09477-K1,C09477,12970,225.0,150.0,mastercard,224.0,debit
C11153-K1,C11153,15529,555.0,150.0,visa,226.0,debit
C07756-K1,C07756,13719,555.0,150.0,visa,226.0,debit
C07405-K1,C07405,17634,399.0,150.0,american express,137.0,credit
C06138-K1,C06138,14791,555.0,150.0,visa,226.0,debit
C11033-K1,C11033,19525,,150.0,visa,162.0,credit
C11161-K1,C11161,22667,555.0,150.0,mastercard,224.0,debit
C02845-K1,C02845,17747,399.0,150.0,american express,223.0,credit
C12671-K1,C12671,22338,490.0,150.0,visa,177.0,debit
C07693-K1,C07693,19099,271.0,150.0,visa,195.0,debit
C02972-K1,C02972,14988,369.0,150.0,mastercard,195.0,debit
C06450-K1,C06450,11516,399.0,150.0,american express,132.0,credit
C04907-K1,C04907,21530,321.0,150.0,visa,226.0,debit
C09128-K1,C09128,13339,555.0,150.0,visa,226.0,credit
C04822-K1,C04822,12573,555.0,171.0,visa,226.0,debit
C02373-K1,C02373,20715,543.0,150.0,mastercard,224.0,debit
C08479-K1,C08479,14074,555.0,150.0,visa,226.0,debit
C11395-K1,C11395,15736,399.0,150.0,american express,146.0,credit
C05363-K1,C05363,10763,555.0,166.0,visa,113.0,debit
C04041-K1,C04041,21858,399.0,150.0,american express,198.0,credit
C08673-K1,C08673,18287,555.0,150.0,visa,226.0,debit
C01091-K1,C01091,20948,492.0,150.0,mastercard,224.0,debit
C04602-K1,C04602,13647,285.0,150.0,visa,226.0,debit
C00036-K1,C00036,11005,488.0,117.0,mastercard,224.0,credit
C01408-K1,C01408,15342,562.0,150.0,mastercard,102.0,credit
C03370-K1,C03370,10504,369.0,150.0,mastercard,224.0,debit
C05087-K1,C05087,12483,216.0,150.0,visa,226.0,credit
C07137-K1,C07137,14889,555.0,150.0,visa,195.0,debit
C05743-K1,C05743,12910,520.0,150.0,american express,190.0,credit
C02106-K1,C02106,16467,399.0,150.0,american express,132.0,credit
C10817-K1,C10817,21753,555.0,150.0,visa,226.0,debit
C06290-K1,C06290,12481,194.0,150.0,mastercard,166.0,debit
C11330-K1,C11330,22832,399.0,150.0,american express,223.0,credit
C10128-K1,C10128,17882,555.0,144.0,mastercard,224.0,credit
C05166-K1,C05166,14441,225.0,150.0,mastercard,224.0,debit
C00209-K1,C00209,13517,555.0,150.0,visa,226.0,debit
C06338-K1,C06338,20542,237.0,150.0,mastercard,195.0,debit
C05891-K1,C05891,15382,399.0,150.0,american express,236.0,credit
C07395-K2,C07395,11840,555.0,150.0,mastercard,166.0,debit
C02778-K1,C02778,18860,399.0,150.0,american express,223.0,credit
C07606-K1,C07606,18455,512.0,150.0,mastercard,195.0,credit
C00187-K1,C00187,12235,399.0,150.0,american express,223.0,credit
C03545-K1,C03545,18061,520.0,150.0,american express,190.0,credit
C00111-K1,C00111,16066,390.0,150.0,mastercard,224.0,debit
C04734-K1,C04734,23132,555.0,150.0,visa,226.0,debit
C01528-K1,C01528,20929,399.0,150.0,american express,185.0,credit
C08486-K1,C08486,18299,,150.0,visa,,credit
C12351-K1,C12351,14347,555.0,150.0,visa,226.0,debit
C12855-K1,C12855,11655,305.0,106.0,mastercard,224.0,credit
C12537-K1,C12537,18637,555.0,150.0,visa,226.0,debit
C04997-K2,C04997,18445,122.0,150.0,mastercard,166.0,debit
C03625-K1,C03625,11216,517.0,150.0,mastercard,224.0,debit
C01429-K1,C01429,15012,547.0,150.0,visa,226.0,credit
C00955-K1,C00955,17211,543.0,150.0,mastercard,224.0,debit
C10221-K1,C10221,15950,555.0,150.0,visa,226.0,debit
C12854-K1,C12854,12690,478.0,150.0,visa,141.0,credit
C08147-K1,C08147,20562,548.0,150.0,visa,194.0,credit
C04800-K1,C04800,18607,532.0,150.0,mastercard,195.0,debit
C08123-K1,C08123,16306,118.0,185.0,visa,226.0,debit
C06444-K1,C06444,14402,399.0,150.0,american express,223.0,credit
C04766-K1,C04766,22512,439.0,144.0,mastercard,195.0,credit
C10388-K1,C10388,16195,216.0,150.0,mastercard,224.0,credit
C10030-K1,C10030,13171,277.0,144.0,visa,195.0,credit
C12260-K1,C12260,19472,275.0,150.0,mastercard,224.0,debit
C06385-K1,C06385,15546,555.0,150.0,visa,226.0,credit
C04202-K1,C04202,14868,532.0,150.0,mastercard,224.0,debit
C12275-K1,C12275,10332,321.0,150.0,visa,226.0,debit
C05030-K1,C05030,15240,555.0,150.0,visa,226.0,debit
